math_reading_score,treatment,BYHMWRK,BYS34B,BYWRTNGA,BYTSTREL,BYMATHSE,BYS35B,BYTEAQUA,BYENGLSE,BYS34A,BYS31G,BYS36B,BYINCOME,BYS31C,BYFATHED,BYS35A,F1SCH_ID,BYA37D,BYA37A,BYA37B,BYA37C
63.42,0,8.0,4.0,1.756,-0.648,-1.1159999999999999,1.0,-0.28600000000000003,1.327,4.0,2.0,0.0,5,2.0,2.0,2.0,1112.0,3.0,3.0,3.0,3.0
63.2,0,9.0,5.0,1.9509999999999998,0.282,0.095,3.0,0.324,0.893,4.0,2.0,2.0,9,3.0,3.0,1.0,1112.0,3.0,3.0,3.0,3.0
40.98,0,2.0,2.0,-1.195,-9.0,0.121,0.0,0.069,-0.11800000000000001,0.0,1.0,0.0,9,1.0,1.0,0.0,1112.0,2.0,2.0,2.0,3.0
56.54,0,3.0,3.0,0.247,0.8370000000000001,1.2409999999999999,1.0,0.324,1.5959999999999999,0.0,5.0,2.0,4,4.0,2.0,1.0,1121.0,1.0,2.0,2.0,1.0
40.06,0,2.0,0.0,-0.24600000000000002,1.617,0.5710000000000001,1.0,2.349,0.331,2.0,3.0,0.0,5,4.0,1.0,1.0,1121.0,3.0,2.0,3.0,3.0
49.19,0,21.0,6.0,-0.703,-0.38,-0.63,2.0,-0.163,-0.9329999999999999,15.0,2.0,1.0,8,3.0,2.0,4.0,1121.0,3.0,2.0,3.0,3.0
54.44,0,20.0,10.0,-0.703,-9.0,-9.0,5.0,-9.0,-9.0,10.0,2.0,3.0,9,2.0,2.0,5.0,1121.0,3.0,2.0,3.0,3.0
38.79,0,-9.0,2.0,-1.6580000000000001,0.044000000000000004,-0.63,3.0,0.324,-0.9329999999999999,2.0,4.0,0.0,8,4.0,1.0,5.0,1121.0,2.0,2.0,3.0,2.0
59.72,0,20.0,17.0,0.812,1.431,-9.0,5.0,1.607,0.331,3.0,3.0,6.0,11,3.0,6.0,1.0,1122.0,1.0,2.0,3.0,2.0
67.54,0,16.0,12.0,1.001,-0.648,-0.392,0.0,-0.541,-1.6669999999999998,4.0,3.0,5.0,9,4.0,8.0,2.0,1122.0,1.0,2.0,2.0,2.0
67.54,0,5.0,0.0,0.349,0.282,-0.381,0.0,0.069,0.293,5.0,2.0,0.0,11,2.0,7.0,3.0,1122.0,3.0,2.0,3.0,3.0
66.31,0,12.0,10.0,-4.0,-0.648,-0.857,6.0,-0.541,-0.41,2.0,2.0,3.0,13,3.0,8.0,1.0,1122.0,1.0,2.0,3.0,2.0
53.95,0,19.0,4.0,0.052000000000000005,-9.0,-9.0,0.0,-9.0,-9.0,15.0,3.0,4.0,10,3.0,2.0,2.0,1122.0,1.0,1.0,3.0,2.0
60.51,0,8.0,6.0,1.001,0.521,-1.831,1.0,-9.0,1.012,2.0,3.0,0.0,10,2.0,5.0,1.0,1122.0,1.0,1.0,3.0,2.0
67.51,0,9.0,6.0,-0.114,-1.125,-9.0,1.0,-0.28600000000000003,-1.202,3.0,2.0,4.0,11,4.0,6.0,1.0,1122.0,1.0,2.0,2.0,2.0
54.12,0,17.0,5.0,0.807,0.282,-0.18100000000000002,0.0,0.324,0.623,12.0,1.0,1.0,12,2.0,6.0,2.0,1131.0,3.0,2.0,3.0,3.0
41.03,0,2.0,1.0,-1.3840000000000001,-1.431,0.5710000000000001,1.0,-2.117,0.331,1.0,2.0,0.0,10,2.0,6.0,1.0,1131.0,1.0,2.0,2.0,2.0
38.08,0,11.0,6.0,-0.332,0.252,-1.08,6.0,-0.163,-0.9329999999999999,5.0,3.0,3.0,11,2.0,2.0,6.0,1131.0,1.0,1.0,1.0,1.0
56.96,0,13.0,2.0,0.807,-0.033,-0.365,3.0,0.324,-0.149,11.0,1.0,4.0,12,1.0,3.0,1.0,1131.0,3.0,1.0,3.0,2.0
57.07,0,3.0,2.0,0.807,-0.648,-0.408,1.0,-0.541,0.696,1.0,3.0,1.0,10,3.0,7.0,1.0,1131.0,1.0,1.0,1.0,1.0
55.79,0,10.0,6.0,1.27,0.282,0.7809999999999999,2.0,0.324,-0.40299999999999997,4.0,1.0,3.0,12,2.0,5.0,1.0,1131.0,1.0,1.0,1.0,1.0
48.18,0,8.0,6.0,-4.0,-9.0,-0.14300000000000002,1.0,0.324,0.078,2.0,1.0,3.0,10,2.0,5.0,4.0,1132.0,1.0,1.0,1.0,2.0
38.56,0,7.0,6.0,-1.087,-1.213,-9.0,6.0,-1.445,-9.0,1.0,3.0,8.0,10,4.0,6.0,2.0,1132.0,1.0,1.0,1.0,1.0
39.26,0,1.0,1.0,0.7040000000000001,0.282,-1.5819999999999999,0.0,0.069,0.07,0.0,2.0,1.0,7,3.0,4.0,0.0,1132.0,2.0,2.0,2.0,3.0
59.9,0,20.0,20.0,0.509,-0.332,-0.63,12.0,-0.541,-1.122,0.0,1.0,3.0,9,2.0,1.0,0.0,1132.0,3.0,2.0,3.0,3.0
58.02,0,16.0,12.0,-4.0,0.282,1.7719999999999998,8.0,0.324,1.5959999999999999,4.0,2.0,4.0,12,3.0,2.0,2.0,1132.0,1.0,1.0,1.0,1.0
56.91,0,2.0,1.0,-4.0,-0.064,0.5710000000000001,1.0,-0.41700000000000004,-1.052,1.0,2.0,1.0,10,1.0,1.0,1.0,1132.0,3.0,2.0,3.0,3.0
66.11,0,15.0,14.0,0.807,0.222,-9.0,5.0,-0.541,-9.0,1.0,3.0,3.0,9,3.0,4.0,1.0,1132.0,2.0,2.0,3.0,2.0
66.31,0,3.0,1.0,1.9509999999999998,-2.9160000000000004,1.7719999999999998,1.0,-2.9819999999999998,0.52,2.0,3.0,0.0,10,4.0,5.0,1.0,1141.0,2.0,2.0,2.0,1.0
62.57,0,14.0,7.0,1.001,-2.569,-0.39299999999999996,1.0,-2.495,0.14300000000000002,7.0,2.0,2.0,10,3.0,8.0,2.0,1141.0,2.0,2.0,3.0,2.0
44.31,0,6.0,3.0,0.052000000000000005,-2.083,-1.831,2.0,-1.955,-1.74,3.0,1.0,4.0,9,2.0,2.0,2.0,1141.0,2.0,2.0,3.0,2.0
50.6,0,3.0,1.0,-4.0,0.282,-0.63,1.0,0.324,-0.9329999999999999,2.0,1.0,1.0,10,1.0,2.0,1.0,1142.0,3.0,2.0,3.0,3.0
47.73,0,26.0,12.0,-4.0,-1.5290000000000001,-1.145,1.0,-1.445,-0.222,14.0,2.0,1.0,6,3.0,2.0,3.0,1142.0,3.0,2.0,3.0,3.0
69.91,0,16.0,14.0,1.001,0.282,1.7719999999999998,4.0,0.324,1.5959999999999999,2.0,4.0,6.0,9,3.0,8.0,1.0,1151.0,1.0,1.0,1.0,1.0
48.97,0,6.0,4.0,1.001,-0.033,-0.128,1.0,0.069,-0.111,2.0,4.0,1.0,9,4.0,6.0,0.0,1151.0,1.0,1.0,1.0,1.0
55.33,0,1.0,0.0,1.001,0.013000000000000001,-9.0,0.0,-0.41700000000000004,-9.0,1.0,2.0,0.0,12,4.0,2.0,1.0,1151.0,1.0,1.0,1.0,1.0
42.56,0,21.0,0.0,0.32,-0.332,-0.63,0.0,-0.28600000000000003,-0.9329999999999999,21.0,3.0,0.0,13,2.0,6.0,15.0,1151.0,3.0,2.0,3.0,3.0
51.2,0,37.0,20.0,0.539,-0.033,0.836,3.0,0.324,-0.68,21.0,3.0,5.0,8,3.0,2.0,5.0,1151.0,1.0,1.0,1.0,1.0
55.21,0,11.0,8.0,-0.24600000000000002,-1.69,-0.8029999999999999,4.0,-1.445,0.078,3.0,1.0,3.0,10,2.0,2.0,1.0,1152.0,2.0,2.0,2.0,1.0
53.32,0,10.0,9.0,0.052000000000000005,-0.8859999999999999,0.12300000000000001,4.0,-0.28600000000000003,-0.214,1.0,1.0,2.0,10,1.0,4.0,0.0,1152.0,2.0,2.0,2.0,1.0
60.75,0,5.0,3.0,0.052000000000000005,1.055,1.534,1.0,0.997,1.5959999999999999,2.0,1.0,1.0,11,1.0,3.0,1.0,1152.0,2.0,2.0,2.0,1.0
56.74,0,3.0,0.0,-0.514,0.282,-1.382,0.0,0.324,1.081,3.0,1.0,0.0,10,1.0,2.0,2.0,1152.0,2.0,2.0,2.0,1.0
46.59,0,23.0,14.0,0.052000000000000005,0.521,-0.154,7.0,0.324,1.4069999999999998,9.0,1.0,1.0,9,2.0,6.0,2.0,1152.0,2.0,2.0,2.0,1.0
58.71,0,16.0,8.0,1.001,-9.0,-9.0,3.0,-9.0,-9.0,8.0,2.0,1.0,10,1.0,6.0,1.0,1152.0,2.0,2.0,2.0,1.0
58.83,0,10.0,5.0,0.052000000000000005,-0.5670000000000001,-1.317,0.0,-0.348,1.327,5.0,1.0,0.0,10,5.0,1.0,3.0,1152.0,2.0,2.0,2.0,1.0
51.89,0,-9.0,4.0,-0.435,-1.5290000000000001,-1.831,3.0,-1.7,-0.9329999999999999,2.0,1.0,2.0,12,2.0,5.0,3.0,1152.0,2.0,2.0,2.0,1.0
48.24,0,5.0,0.0,0.052000000000000005,0.282,-0.381,3.0,0.324,1.5959999999999999,5.0,3.0,4.0,7,4.0,2.0,6.0,1152.0,2.0,2.0,2.0,1.0
58.72,0,8.0,1.0,0.052000000000000005,-0.9740000000000001,-1.078,1.0,-1.7,0.601,7.0,1.0,0.0,9,2.0,2.0,2.0,1152.0,2.0,2.0,2.0,1.0
49.47,0,4.0,0.0,0.515,0.816,-1.5919999999999999,0.0,0.742,-1.006,4.0,2.0,0.0,9,3.0,2.0,3.0,1161.0,2.0,2.0,2.0,2.0
39.31,0,1.0,1.0,-0.435,-2.134,-1.831,1.0,-1.514,-2.197,0.0,3.0,1.0,9,4.0,2.0,0.0,1161.0,2.0,2.0,2.0,2.0
39.45,0,1.0,0.0,-0.898,-0.064,-0.63,0.0,-0.163,-0.9329999999999999,1.0,1.0,0.0,10,2.0,4.0,1.0,1161.0,2.0,2.0,2.0,2.0
31.07,0,8.0,5.0,-1.361,-0.728,-0.365,2.0,-0.09300000000000001,-0.664,3.0,4.0,1.0,6,4.0,2.0,1.0,1161.0,2.0,2.0,2.0,2.0
55.11,0,3.0,2.0,0.812,1.431,-1.1059999999999999,1.0,1.607,0.331,1.0,3.0,1.0,7,4.0,2.0,3.0,1161.0,2.0,2.0,2.0,2.0
33.29,0,4.0,4.0,-0.898,-0.441,0.313,2.0,-1.028,-0.679,0.0,2.0,2.0,10,2.0,5.0,3.0,1161.0,2.0,2.0,2.0,2.0
61.95,0,1.0,0.0,0.24100000000000002,0.282,-0.63,0.0,0.069,-0.9329999999999999,1.0,2.0,0.0,11,3.0,2.0,1.0,1162.0,2.0,3.0,3.0,3.0
29.54,0,3.0,2.0,-4.0,-1.2329999999999999,-9.0,1.0,-1.028,-9.0,1.0,2.0,0.0,8,1.0,2.0,1.0,1162.0,2.0,3.0,3.0,3.0
55.41,0,15.0,10.0,1.001,1.669,1.7719999999999998,5.0,1.607,1.5959999999999999,5.0,1.0,1.0,10,1.0,1.0,5.0,1162.0,2.0,3.0,3.0,3.0
49.58,0,15.0,10.0,0.052000000000000005,0.282,1.534,1.0,0.324,1.3419999999999999,5.0,3.0,5.0,10,3.0,6.0,6.0,1162.0,2.0,3.0,3.0,3.0
58.38,0,4.0,4.0,1.001,-9.0,-0.63,2.0,-9.0,-0.9329999999999999,0.0,1.0,1.0,10,2.0,2.0,0.0,1162.0,2.0,3.0,3.0,3.0
49.0,0,1.0,0.0,-1.355,-0.033,-0.63,0.0,0.324,-0.9329999999999999,1.0,2.0,0.0,9,2.0,2.0,1.0,1162.0,2.0,3.0,3.0,3.0
47.72,0,6.0,4.0,0.052000000000000005,-0.332,-9.0,3.0,-0.28600000000000003,-1.225,2.0,3.0,1.0,7,4.0,1.0,2.0,1162.0,2.0,3.0,3.0,3.0
46.72,0,20.0,5.0,0.052000000000000005,0.282,-0.63,1.0,0.324,-0.672,15.0,3.0,2.0,7,2.0,2.0,1.0,1162.0,2.0,3.0,3.0,3.0
41.56,0,0.0,0.0,-0.898,-0.648,-1.831,0.0,-0.541,-2.197,0.0,2.0,0.0,9,2.0,1.0,0.0,1171.0,2.0,3.0,2.0,1.0
60.37,0,2.0,0.0,0.812,0.282,-0.446,0.0,0.324,-0.9329999999999999,2.0,1.0,0.0,10,1.0,4.0,1.0,1171.0,2.0,3.0,2.0,1.0
68.19,0,22.0,21.0,-4.0,0.8370000000000001,1.7719999999999998,2.0,-0.185,-1.383,1.0,3.0,5.0,11,4.0,7.0,0.0,1171.0,2.0,3.0,2.0,1.0
25.92,0,10.0,5.0,-4.0,0.8370000000000001,-0.18100000000000002,2.0,0.324,-1.494,5.0,1.0,3.0,9,5.0,4.0,1.0,1172.0,3.0,3.0,3.0,1.0
43.21,0,11.0,6.0,-4.0,0.154,-0.183,5.0,0.51,0.877,5.0,4.0,1.0,11,4.0,6.0,1.0,1172.0,3.0,3.0,3.0,1.0
60.65,0,11.0,10.0,-4.0,0.8370000000000001,-0.63,4.0,0.324,0.52,1.0,1.0,3.0,9,2.0,6.0,0.0,1172.0,3.0,3.0,3.0,1.0
62.46,0,-9.0,5.0,-1.195,-1.817,-9.0,1.0,-0.6409999999999999,-9.0,5.0,4.0,1.0,10,4.0,2.0,1.0,1172.0,3.0,3.0,3.0,1.0
65.23,0,11.0,10.0,-4.0,-0.332,-0.381,3.0,-0.28600000000000003,1.5959999999999999,1.0,2.0,0.0,10,3.0,4.0,0.0,1172.0,3.0,3.0,3.0,1.0
58.66,0,10.0,9.0,-0.435,-0.033,-9.0,6.0,0.069,-9.0,1.0,2.0,1.0,10,2.0,6.0,0.0,1181.0,2.0,2.0,2.0,2.0
43.63,0,2.0,0.0,-4.0,0.282,-0.63,0.0,0.324,-0.9329999999999999,2.0,3.0,0.0,10,3.0,2.0,1.0,1182.0,1.0,1.0,3.0,1.0
60.36,0,5.0,4.0,-4.0,-0.033,-9.0,2.0,0.324,-9.0,1.0,3.0,2.0,8,3.0,2.0,1.0,1182.0,1.0,2.0,2.0,1.0
51.39,0,1.0,1.0,-4.0,-2.9160000000000004,-1.08,1.0,-3.237,-0.9329999999999999,0.0,2.0,1.0,5,1.0,5.0,5.0,1182.0,1.0,2.0,2.0,1.0
51.63,0,16.0,13.0,-4.0,0.282,-0.63,4.0,0.324,-1.383,3.0,2.0,2.0,10,3.0,2.0,1.0,1182.0,1.0,1.0,3.0,1.0
50.37,0,3.0,1.0,-0.63,-9.0,-9.0,0.0,-9.0,-9.0,2.0,1.0,1.0,10,2.0,2.0,2.0,1191.0,3.0,3.0,3.0,3.0
64.11,0,6.0,6.0,-0.14300000000000002,0.044000000000000004,1.3219999999999998,0.0,0.324,-1.9280000000000002,0.0,4.0,2.0,9,4.0,7.0,1.0,1191.0,3.0,3.0,3.0,3.0
53.39,0,1.0,1.0,-0.898,-1.182,-0.63,1.0,-0.958,-2.197,0.0,2.0,0.0,11,2.0,5.0,0.0,1191.0,3.0,3.0,3.0,3.0
39.15,0,0.0,0.0,-0.63,-1.075,-0.867,0.0,-1.09,-1.486,0.0,3.0,0.0,12,4.0,3.0,0.0,1191.0,3.0,2.0,3.0,3.0
55.03,0,-9.0,2.0,0.733,0.282,0.332,2.0,0.069,-1.636,0.0,1.0,1.0,12,1.0,5.0,0.0,1191.0,3.0,3.0,3.0,3.0
55.37,0,2.0,1.0,0.052000000000000005,0.174,-0.63,1.0,-0.163,0.601,1.0,2.0,1.0,12,4.0,2.0,1.0,1191.0,3.0,3.0,3.0,3.0
38.24,0,11.0,8.0,-4.0,0.282,-0.14400000000000002,1.0,0.069,0.174,3.0,5.0,2.0,6,4.0,2.0,2.0,1192.0,2.0,3.0,2.0,1.0
36.42,0,-9.0,5.0,-4.0,0.252,-9.0,5.0,-0.41700000000000004,-9.0,7.0,4.0,6.0,8,3.0,8.0,9.0,1192.0,2.0,3.0,2.0,1.0
45.55,0,4.0,3.0,-1.847,-1.818,0.133,0.0,-1.514,-0.6409999999999999,1.0,3.0,2.0,10,4.0,2.0,2.0,1192.0,2.0,3.0,2.0,1.0
45.53,0,2.0,2.0,0.43,-1.764,-9.0,1.0,-2.017,-9.0,0.0,3.0,0.0,10,3.0,7.0,1.0,1192.0,2.0,3.0,2.0,1.0
48.67,0,24.0,13.0,-4.0,-2.648,1.7719999999999998,0.0,-3.114,-0.9329999999999999,11.0,1.0,10.0,9,1.0,5.0,10.0,1192.0,2.0,3.0,2.0,1.0
35.52,0,3.0,2.0,-0.14300000000000002,-0.49,-0.355,1.0,-0.603,-0.183,1.0,2.0,1.0,11,4.0,4.0,1.0,1192.0,2.0,3.0,2.0,1.0
49.69,0,4.0,3.0,-0.435,2.016,1.2670000000000001,3.0,2.094,-0.475,1.0,4.0,1.0,10,5.0,6.0,3.0,1201.0,1.0,3.0,3.0,1.0
65.1,0,7.0,5.0,1.001,0.282,0.121,2.0,0.069,0.331,2.0,2.0,1.0,8,3.0,1.0,1.0,1201.0,1.0,3.0,3.0,1.0
48.29,0,2.0,0.0,-1.579,0.282,0.5710000000000001,0.0,0.324,0.331,2.0,4.0,0.0,9,4.0,2.0,2.0,1201.0,1.0,3.0,3.0,1.0
51.39,0,6.0,4.0,-0.13699999999999998,-0.41,0.36,1.0,-0.795,0.07,2.0,1.0,1.0,9,1.0,2.0,1.0,1201.0,1.0,3.0,3.0,1.0
57.01,0,17.0,15.0,0.052000000000000005,-1.101,-0.11599999999999999,4.0,-1.02,-0.11800000000000001,2.0,3.0,2.0,12,3.0,7.0,1.0,1201.0,1.0,3.0,3.0,1.0
53.71,0,2.0,0.0,-0.405,-0.5670000000000001,-0.37,2.0,-0.348,0.151,2.0,3.0,0.0,11,3.0,3.0,0.0,1201.0,1.0,3.0,3.0,1.0
59.76,0,5.0,3.0,-4.0,-1.5290000000000001,1.7719999999999998,1.0,-1.7,0.331,2.0,1.0,1.0,11,1.0,4.0,1.0,1202.0,3.0,3.0,3.0,3.0
53.43,0,12.0,10.0,-0.16699999999999998,0.598,0.873,7.0,0.069,0.958,2.0,1.0,1.0,11,2.0,6.0,3.0,1202.0,3.0,3.0,3.0,3.0
61.62,0,18.0,15.0,1.001,-0.995,0.8079999999999999,8.0,-0.773,0.331,3.0,1.0,2.0,12,2.0,2.0,4.0,1202.0,3.0,3.0,3.0,3.0
33.63,0,-9.0,4.0,0.24100000000000002,-0.462,-1.831,4.0,0.201,-2.197,3.0,1.0,3.0,12,1.0,7.0,3.0,1202.0,3.0,3.0,3.0,3.0
61.6,0,6.0,5.0,0.32,0.521,1.7719999999999998,0.0,0.324,1.5959999999999999,1.0,1.0,0.0,12,1.0,3.0,1.0,1202.0,3.0,3.0,3.0,3.0
49.42,0,5.0,2.0,-1.847,-9.0,-9.0,0.0,-9.0,-9.0,3.0,1.0,2.0,10,2.0,3.0,0.0,1202.0,3.0,3.0,3.0,3.0
55.07,0,4.0,2.0,-0.435,-0.332,0.36,0.0,-0.28600000000000003,0.259,2.0,4.0,0.0,10,4.0,4.0,1.0,1202.0,3.0,3.0,3.0,3.0
33.23,0,0.0,0.0,-0.898,-1.1320000000000001,-9.0,0.0,-1.7619999999999998,-9.0,0.0,3.0,0.0,8,2.0,2.0,0.0,1211.0,3.0,3.0,3.0,3.0
51.03,0,20.0,6.0,-0.41100000000000003,1.669,1.5330000000000001,4.0,1.607,-0.9329999999999999,14.0,4.0,15.0,9,4.0,8.0,7.0,1211.0,3.0,3.0,3.0,3.0
45.09,0,1.0,1.0,0.052000000000000005,0.174,-0.63,1.0,-0.163,1.3419999999999999,0.0,3.0,2.0,7,3.0,2.0,0.0,1211.0,3.0,3.0,3.0,3.0
34.46,0,3.0,2.0,0.32,0.598,-0.867,1.0,0.324,-9.0,1.0,1.0,2.0,2,1.0,7.0,1.0,1211.0,3.0,3.0,3.0,3.0
74.65,0,17.0,15.0,1.9509999999999998,0.8370000000000001,-9.0,5.0,0.069,-9.0,2.0,1.0,1.0,10,3.0,3.0,1.0,1212.0,3.0,3.0,3.0,3.0
47.53,0,3.0,2.0,0.052000000000000005,0.174,0.5710000000000001,1.0,-0.163,-0.3720000000000001,1.0,3.0,1.0,10,5.0,5.0,0.0,1212.0,3.0,3.0,3.0,3.0
45.38,0,1.0,1.0,-0.898,-0.033,-1.621,1.0,0.069,-0.9329999999999999,0.0,1.0,1.0,9,1.0,3.0,0.0,1212.0,3.0,3.0,3.0,3.0
40.54,0,2.0,1.0,-1.166,-2.459,-0.365,0.0,-2.31,0.14300000000000002,1.0,2.0,1.0,8,2.0,5.0,1.0,1212.0,3.0,3.0,3.0,3.0
47.32,0,4.0,0.0,0.052000000000000005,-1.213,-0.381,0.0,-1.445,0.331,4.0,2.0,0.0,8,2.0,2.0,0.0,1212.0,3.0,3.0,3.0,3.0
36.22,0,1.0,0.0,-1.652,-0.728,-0.841,0.0,-0.603,-0.514,1.0,3.0,0.0,9,4.0,4.0,1.0,1212.0,3.0,3.0,3.0,3.0
55.84,0,11.0,10.0,0.052000000000000005,2.332,1.5330000000000001,2.0,1.584,1.146,1.0,4.0,2.0,11,4.0,1.0,1.0,1212.0,3.0,3.0,3.0,3.0
42.59,0,4.0,2.0,-0.898,-0.648,-0.63,2.0,-0.031,-0.745,2.0,1.0,2.0,9,4.0,6.0,1.0,1212.0,3.0,3.0,3.0,3.0
40.93,0,4.0,3.0,0.027999999999999997,0.9740000000000001,0.8079999999999999,2.0,1.189,0.623,1.0,4.0,2.0,7,3.0,2.0,0.0,1212.0,3.0,3.0,3.0,3.0
60.81,0,11.0,6.0,-4.0,1.213,1.7719999999999998,1.0,0.68,1.5959999999999999,5.0,2.0,3.0,9,2.0,5.0,2.0,1221.0,2.0,3.0,3.0,2.0
51.54,0,18.0,10.0,0.052000000000000005,-0.8059999999999999,-0.381,0.0,-0.603,1.327,8.0,1.0,6.0,8,3.0,6.0,1.0,1221.0,2.0,3.0,3.0,2.0
45.88,0,2.0,1.0,-4.0,-0.598,-9.0,1.0,-1.09,-9.0,1.0,2.0,2.0,8,1.0,2.0,1.0,1221.0,2.0,3.0,3.0,2.0
50.01,0,2.0,1.0,-0.332,-1.5290000000000001,-1.831,1.0,-1.955,-1.936,1.0,2.0,2.0,12,2.0,1.0,1.0,1221.0,2.0,3.0,3.0,2.0
58.72,0,5.0,5.0,-4.0,0.8370000000000001,-9.0,2.0,0.069,-9.0,0.0,4.0,1.0,10,4.0,7.0,0.0,1221.0,2.0,3.0,3.0,2.0
50.74,0,3.0,2.0,-0.332,0.282,-0.63,1.0,0.069,-0.9329999999999999,1.0,1.0,1.0,8,1.0,6.0,0.0,1221.0,2.0,3.0,3.0,2.0
51.85,0,2.0,2.0,0.052000000000000005,-0.033,-1.5819999999999999,0.0,-0.185,-0.9329999999999999,0.0,2.0,1.0,9,3.0,3.0,2.0,1221.0,2.0,3.0,3.0,2.0
30.55,0,1.0,1.0,-1.463,0.282,-0.63,0.0,0.069,-0.9329999999999999,0.0,1.0,0.0,9,2.0,2.0,0.0,1221.0,2.0,3.0,3.0,2.0
55.42,0,20.0,10.0,0.32,1.669,1.296,2.0,1.607,0.435,10.0,1.0,3.0,9,2.0,1.0,1.0,1222.0,1.0,3.0,2.0,3.0
68.54,0,21.0,19.0,1.9509999999999998,-0.033,0.095,2.0,0.324,-0.9329999999999999,2.0,1.0,2.0,9,1.0,7.0,1.0,1222.0,1.0,3.0,2.0,3.0
73.34,0,12.0,8.0,0.544,0.521,0.5710000000000001,3.0,0.324,-0.9329999999999999,4.0,3.0,2.0,10,4.0,7.0,2.0,1222.0,1.0,3.0,2.0,3.0
45.53,0,1.0,0.0,0.052000000000000005,-1.499,-1.5659999999999998,0.0,-1.577,-1.014,1.0,2.0,0.0,8,3.0,5.0,3.0,1222.0,1.0,3.0,2.0,3.0
64.52,0,2.0,0.0,0.24100000000000002,-0.995,0.821,0.0,-1.2819999999999998,1.5959999999999999,2.0,2.0,0.0,9,1.0,2.0,0.0,1222.0,1.0,3.0,2.0,3.0
63.46,0,5.0,4.0,1.1909999999999998,0.282,1.047,5.0,0.324,-0.483,1.0,4.0,4.0,11,4.0,1.0,1.0,1222.0,1.0,3.0,2.0,3.0
63.29,0,11.0,10.0,-0.63,-0.38,-0.63,3.0,-0.41700000000000004,-0.9329999999999999,1.0,3.0,2.0,12,3.0,2.0,1.0,1222.0,1.0,3.0,2.0,3.0
70.99,0,30.0,26.0,0.544,1.798,1.7719999999999998,8.0,1.676,1.5959999999999999,6.0,4.0,5.0,10,4.0,8.0,1.0,1222.0,1.0,3.0,2.0,3.0
61.0,0,7.0,6.0,0.32,-0.41,-1.3719999999999999,2.0,-0.541,0.039,1.0,2.0,2.0,11,1.0,3.0,15.0,1231.0,2.0,3.0,3.0,1.0
40.1,0,3.0,2.0,-0.435,-1.153,-1.5659999999999998,2.0,-0.835,0.062,1.0,1.0,1.0,9,1.0,2.0,1.0,1231.0,2.0,3.0,3.0,1.0
42.81,0,6.0,5.0,-0.332,-9.0,1.294,1.0,0.387,-0.6409999999999999,1.0,2.0,2.0,3,2.0,1.0,1.0,1231.0,2.0,3.0,3.0,1.0
37.48,0,-9.0,11.0,0.081,-0.033,-1.5659999999999998,11.0,0.069,1.3419999999999999,9.0,2.0,16.0,10,2.0,1.0,15.0,1231.0,2.0,3.0,3.0,1.0
45.22,0,21.0,20.0,-0.24600000000000002,-1.827,-0.632,15.0,-2.31,-9.0,1.0,1.0,5.0,9,1.0,3.0,3.0,1231.0,2.0,3.0,3.0,1.0
53.0,0,2.0,1.0,0.052000000000000005,-1.173,1.7719999999999998,1.0,-0.672,0.688,1.0,1.0,0.0,6,3.0,3.0,2.0,1231.0,2.0,3.0,3.0,1.0
58.12,0,1.0,0.0,-0.435,0.174,-1.621,0.0,-0.41700000000000004,0.7809999999999999,1.0,1.0,0.0,9,2.0,1.0,0.0,1231.0,2.0,3.0,3.0,1.0
36.6,0,2.0,1.0,-0.898,-9.0,-0.63,1.0,-1.445,-0.9329999999999999,1.0,2.0,1.0,10,1.0,1.0,1.0,1231.0,2.0,3.0,3.0,1.0
43.65,0,3.0,1.0,-1.087,-0.679,-0.841,0.0,-0.773,-1.383,2.0,1.0,0.0,10,1.0,6.0,1.0,1231.0,2.0,3.0,3.0,1.0
55.15,0,2.0,2.0,-0.14300000000000002,-0.033,1.561,1.0,0.324,1.5959999999999999,0.0,1.0,1.0,6,1.0,1.0,0.0,1231.0,2.0,3.0,3.0,1.0
49.14,0,-9.0,0.0,-1.087,-9.0,-9.0,4.0,-9.0,-9.0,1.0,3.0,1.0,8,4.0,2.0,3.0,1231.0,2.0,3.0,3.0,1.0
64.55,0,10.0,9.0,-0.898,0.598,-0.14400000000000002,2.0,0.324,0.14300000000000002,1.0,1.0,3.0,9,2.0,2.0,1.0,1232.0,2.0,2.0,2.0,2.0
53.45,0,5.0,5.0,-0.405,0.282,-1.831,3.0,0.069,-0.672,0.0,2.0,2.0,12,2.0,6.0,0.0,1232.0,2.0,2.0,2.0,2.0
53.94,0,32.0,25.0,-0.6,-9.0,1.085,3.0,-9.0,0.14300000000000002,7.0,1.0,3.0,11,2.0,6.0,2.0,1232.0,2.0,2.0,2.0,2.0
46.68,0,9.0,7.0,-0.679,-9.0,-0.365,1.0,-9.0,-0.9329999999999999,2.0,1.0,3.0,10,3.0,7.0,1.0,1232.0,2.0,2.0,2.0,2.0
50.39,0,20.0,15.0,-1.847,-0.033,1.296,5.0,0.324,-1.479,5.0,2.0,10.0,9,1.0,2.0,0.0,1232.0,2.0,2.0,2.0,2.0
51.97,0,23.0,20.0,0.349,-0.033,0.322,2.0,0.324,-1.936,3.0,2.0,15.0,10,3.0,1.0,3.0,1232.0,2.0,2.0,2.0,2.0
45.22,0,2.0,1.0,0.544,-0.064,-9.0,1.0,-0.41700000000000004,-9.0,1.0,2.0,0.0,10,2.0,1.0,1.0,1241.0,1.0,3.0,3.0,1.0
